id,start_date,motion:name,motion:number,sources:link:url,motion:document,legislative_session_id,result,counts:option:yes,counts:option:no,counts:option:abstain,number_of_people,present
32001,2014-09-11,"k návrhu směny pozemků parc.č. 1249/33 o výměře 8 m2, parc.č. 1249/37 o výměře 104 m2, parc.č. 2631/11 o výměře 2 m2 a parc.č. 2631/16 o výměře 17 m2 v k.ú. Hloubětín v SJM Ing. Otto Kechnera a Jany Kechnerové za pozemky parc.č. 2579/8 o výměře 19 m2, parc.č. 2579/10 o výměře 7 m2 a parc.č. 2579/12 o výměře 5 m2 v k.ú. Hloubětín ve vlastnictví hl.m. Prahy",123,Z-2693,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32001,41,pass,34,0,3,63,37
32003,2014-09-11,"k návrhu na směnu všech 35 pozemků zapsaných v k.ú. Letňany na LV 241 ve vlastnictví společnosti ZELENÉ LETŇANY a.s., za pozemek parc.č. 2460/2 včetně budovy č. popisné 233 na něm postavené v k.ú. Hostivař ve vlastnictví hl.m. Prahy.",124,Z-2811,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32003,41,pass,36,0,0,63,36
32005,2014-09-11,k návrhu směny pozemku parc.č. 1539/1 o výměře 26098 m2 v k. ú. Dubeč ve vlastnictví Ing. Jarmily Dvořákové za dvě části pozemku parc.č. 1589/1 o celkové výměře 15499 m2 v k. ú. Dubeč ve vlastnictví hl. m. Prahy,125,Z-2727,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32005,41,pass,34,0,2,63,36
32007,2014-09-11,"k návrhu směny pozemku parc.č. 151/2 o výměře 6332 m2, pozemku parc.č. 151/5 o výměře 346 m2 a pozemku parc.č. 166/2 o výměře 1208 m2 v k. ú. Hlubočepy, ve vlastnictví CENTRAL GROUP 8. investiční a.s. za tři části pozemku parc.č. 2982/1 o celkové výměře 3643 m2 v k. ú. Libeň, ve vlastnictví hl. m. Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32007,41,fail,31,3,1,63,35
32009,2014-09-11,"k návrhu směny pozemků parc.č. 251/3, parc.č. 252/2, parc.č. 774/8, parc.č. 774/18 a parc.č. 846/23 v k. ú. Karlín ve vlastnictví V.I.G. ND, uzavřený investiční fond a.s. za pozemky parc.č. 249/10, parc.č. 250/10, parc.č. 773/6, parc.č. 774/17, parc.č. 774/19, parc.č. 846/1, parc.č. 846/6, parc.č. 846/20, parc.č. 888/12, parc.č. 943/22, parc.č. 943/24 a parc.č. 943/26 v k. ú. Karlín ve vlastnictví hl.m. Prahy",126,Z-2696,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32009,41,pass,34,0,2,63,36
32011,2014-09-11,"k návrhu na směnu pozemků parc.č. 1848/5, 1853/82, 1853/83, 1853/91, 1853/93 a 1853/95 v k.ú. Podolí ve vlastnictví Lidového bytového družstva Praha 4, za pozemek parc.č. 80/3 v k.ú. Braník ve vlastnictví hl.m. Prahy",127,Z-2815,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32011,41,pass,35,0,1,63,36
32013,2014-09-11,"k návrhu směny části pozemku parc. č. 978/9 v k.ú. Jinonice, ve vlastnictví CONDUCT s.r.o. za část pozemku parc. č. 1510/6 v k.ú. Jinonice, ve vlastnictví hl.m. Prahy a směny části pozemku parc. č. 978/8 v k.ú. Jinonice, ve vlastnictví Next development s.r.o. za část pozemku parc. č. 1519 v k.ú. Jinonice, ve vlastnictví hl.m. Prahy",128,Z-2676,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32013,41,pass,33,0,4,63,37
32015,2014-09-11,k návrhu na směnu části pozemku parc. č. 1083/107 v k.ú. Troja ve vlastnictví společnosti TROJA REAL a.s. za část pozemku parc. č. 1083/101 v k.ú. Troja ve vlastnictví hl.m. Prahy,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32015,41,fail,31,0,5,63,36
32017,2014-09-11,"k návrhu směny dvou částí pozemku parc.č. 1355/1 o výměře 3308 m2 a dvou částí pozemku parc.č. 1354/1 o výměře 1632 m2 v k. ú. Hloubětín ve vlastnictví Základní organizace Českého zahrádkářského svazu, organizace 55 za část pozemku parc.č. 1350/1 o výměře 2347 m2, pozemek parc.č. 1350/3 o výměře 16 m2, pozemek parc.č. 1350/4 o výměře 17 m2, část pozemku parc.č. 1351/1 o výměře 8712 m2, pozemek parc.č. 1351/2 o výměře 31 m2, pozemek parc.č. 1351/3 o výměře 25 m2, pozemek parc.č. 1351/4 o výměře 24 m2, pozemek parc.č. 1351/5 o výměře 26 m2, pozemek parc.č. 1351/7 o výměře 30 m2, pozemek parc.č. 1351/8 o výměře 31 m2, pozemek parc.č. 1351/13 o výměře 23 m2, pozemek parc.č. 1351/14 o výměře 24 m2, pozemek parc.č. 1351/15 o výměře 30 m2, část pozemku parc.č. 1352/1 o výměře 712 m2, dvě části pozemku parc.č. 1358/1 o výměře 262 m2, pozemek parc.č. 1358/4 o výměře 9 m2, pozemek parc.č. 1365/8 o výměře 1355 m2, pozemek parc.č. 1365/10 o výměře 19 m2 v k. ú. Hloubětín ve vlastnictví hl. m. Prahy",129,Z-1839,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32017,41,pass,34,0,2,63,36
32019,2014-09-11,"k návrhu směny tří částí pozemku parc. č. 854/17 o výměře 3220 m2 v k. ú. Karlín ve vlastnictví MUDI a.s. za dvě části pozemku parc. č. 844/22 o výměře 490 m2, část pozemku parc. č. 769/10 o výměře 2368 m2 a část pozemku parc. č. 843/1 o výměře 253 m2 v k. ú. Karlín ve vlastnictví hl.m. Prahy",130,Z-2570,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32019,41,pass,33,1,1,63,35
32021,2014-09-11,"k návrhu na směnu části pozemku parc.č. 873/162, pozemků parc.č. 873/163 a parc.č. 888/14 v k.ú. Kamýk v podílovém spoluvlastnictví 5-ti fyzických osob (Ing. Kula a spol.) za část pozemku parc.č. 873/72 v k.ú. Kamýk ve vlastnictví hl.m. Prahy",131,Z-2787,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32021,41,pass,38,0,0,63,38
32023,2014-09-11,"k návrhu směny pozemku parc.č. 151/2 o výměře 6332 m2, pozemku parc.č. 151/5 o výměře 346 m2 a pozemku parc.č. 166/2 o výměře 1208 m2 v k. ú. Hlubočepy, ve vlastnictví CENTRAL GROUP 8. investiční a.s. za tři části pozemku parc.č. 2982/1 o celkové výměře 3643 m2 v k. ú. Libeň, ve vlastnictví hl. m. Prahy",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32023,41,fail,30,4,2,63,36
32025,2014-09-11,"k návrhu na úplatné nabytí pozemku parc. č. 319/16, k.ú. Koloděje, z vlastnictví Drahomíry Jiráskové do vlastnictví hlavního města Prahy",132,Z-2574,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32025,41,pass,37,0,2,63,39
32027,2014-09-11,k návrhu na úplatné nabytí pozemku parc.č. 1051/3 a 1051/4 k.ú. Liboc,133,Z-2556,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32027,41,pass,36,0,1,63,37
32029,2014-09-11,k návrhu na úplatné nabytí pozemků parc.č. 245/1 a 247/3 k.ú. Kbely,134,Z-2486,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32029,41,pass,35,0,2,63,37
32031,2014-09-11,k návrhu na úplatné nabytí pozemků v k.ú. Šeberov,135,Z-2394,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32031,41,pass,38,0,2,63,40
32033,2014-09-11,k návrhu na úplatné nabytí podílu id. 45/525 pozemku parc. č. 1626 a podílu id. 3/35 pozemku parc. č. 1628 v k. ú. Troja z vlastnictví Ing. Jaroslava Schwalba do vlastnictví hl. m. Prahy,136,Z-2577,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32033,41,pass,36,0,2,63,38
32035,2014-09-11,k návrhu na úplatné nabytí id. 2/8 pozemku v k.ú. Strašnice ze spoluvlastnictví podílových spoluvlastníků do výlučného vlastnictví hl. m. Prahy,137,Z-2336,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32035,41,pass,37,0,2,63,39
32037,2014-09-11,k návrhu na úplatné nabytí domu č.p. 211 s příslušenstvím na pozemku parc. č. 748 v k. ú. Běchovice ze SJM Miloš Procházka a JUDr. Hana Procházková do vlastnictví hlavního města Prahy,138,Z-2635,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32037,41,pass,35,0,2,63,37
32039,2014-09-11,"k návrhu na úplatné nabytí autobusového zálivu, chodníků, středového ostrůvku, varovného signálního pásu a zeleně komunikace Hornoměcholupská, schodiště a rampy vše na pozemcích parc. č. 523/161 a parc. č. 523/896 k.ú. Horní Měcholupy z vlastnictví společnosti CENTRAL GROUP Horní Měcholupy a.s., IČO 28176359 se sídlem Na Strži 65/1702, Praha 4 a bezúplatné nabytí pozemku parc. č. 523/896 k.ú. Horní Měcholupy z vlastnictví společností CENTRAL GROUP Horní Měcholupy a.s., IČO 28176359 se sídlem Na Strži 65/1702, Praha 4, do vlastnictví hlavního města Prahy",139,Z-2378,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32039,41,pass,36,0,2,63,38
32041,2014-09-11,"k návrhu na úplatné nabytí komunikací včetně komunikační zeleně, veřejných parkovacích stání, chodníků a uličních vpustí z vlastnictví společnosti CP PRAHA s.r.o., se sídlem Pitterova 2855/13, Praha 3, IČO: 27640965 za smluvní cenu ve výši 5.000,- Kč do vlastnictví hlavního města Prahy",140,Z-2073,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32041,41,pass,37,0,1,63,38
32043,2014-09-11,"k návrhu na úplatné nabytí pozemků v k. ú. Velká Chuchle z vlastnictví Dostihové závodiště Praha, státní podnik do vlastnictví hlavního města Prahy",141,Z-2715,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32043,41,pass,38,0,1,63,39
32045,2014-09-11,k návrhu na úplatné nabytí pozemku parc. č. 1572/6 k. ú. Ďáblice z vlastnictví České republiky příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad do vlastnictví hlavního města Prahy,142,Z-2800,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32045,41,pass,36,0,0,63,36
32047,2014-09-11,"k návrhu na úplatné nabytí pozemku parc. č. 1783/67 k. ú. Slivenec z vlastnictví České republiky s právem hospodaření s majetkem státu pro Státní statek hl. m. Prahy ""v likvidaci"" do vlastnictví hlavního města Prahy",143,Z-2790,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32047,41,pass,35,0,1,63,36
32049,2014-09-11,"k návrhu na úplatné nabytí pozemku parc. č. 2635/24, k.ú. Hloubětín",144,Z-2421,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32049,41,pass,35,0,1,63,36
32051,2014-09-11,k návrhu na úplatné nabytí pozemku parc. č. 284/20 v k.ú. Újezd u Průhonic z vlastnictví Zdeňka Hříbka do vlastnictví hlavního města Prahy,145,Z-2728,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32051,41,pass,33,0,2,63,35
32053,2014-09-11,k návrhu na úplatné nabytí pozemku parc.č. 1682/1 k.ú. Vysočany,146,Z-2799,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32053,41,pass,35,0,1,63,36
32055,2014-09-11,"k návrhu na úplatné nabytí vlastnictví kanalizační stoky DN 300 a DN 400, vodovodního řadu DN 100 na pozemcích parc. č. 1569/18, parc.č. 1569/59, parc.č. 1569/92, parc. č. 1569/138, parc.č. 1569/146 a parc. č. 1569/278, k.ú. Stodůlky z vlastnictví Campus Park a.s. se sídlem Vodičkova 710/31, Praha 1, IČO: 24244210 do vlastnictví hlavního města Prahy za smluvní cenu ve výši 1.000,- Kč a uzavření darovací smlouvy na finanční dar od Campus Park a.s. se sídlem Vodičkova 710/31, Praha 1, IČO: 24244210 hlavnímu městu Praze ve výši 1.000,- Kč",147,Z-2847,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32055,41,pass,34,0,0,63,34
32057,2014-09-11,k návrhu na úplatné nabytí id. 1/2 pozemku parc. č. 2314/1 k. ú. Michle z vlastnictví České republiky příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad do vlastnictví hlavního města Prahy,148,Z-2812,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32057,41,pass,34,0,0,63,34
32059,2014-09-11,k návrhu na úplatné nabytí pozemků v k. ú. Slivenec a Troja z vlastnictví České republiky příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad do vlastnictví hlavního města Prahy,149,Z-2857,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32059,41,pass,35,0,1,63,36
32061,2014-09-11,k návrhu na úplatné nabytí pozemku parc. č. 240/2 k. ú. Nedvězí u Říčan z vlastnictví České republiky příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad do vlastnictví hlavního města Prahy,150,Z-2868,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32061,41,pass,35,0,0,63,35
32063,2014-09-11,k návrhu na nabytí pozemku parc.č. 258/1 v k.ú. Březiněves z vlastnictví České republiky - příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad,151,Z-2976,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32063,41,pass,35,0,0,63,35
32065,2014-09-11,k návrhu na úplatné nabytí spoluvlastnických podílů k pozemkům v k.ú. Libeň,152,Z-2756,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32065,41,pass,35,0,1,63,36
32067,2014-09-11,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32067,41,pass,36,0,0,63,36
32069,2014-09-11,"k návrhu na bezúplatné nabytí pozemku parc. č. 3842/2 o výměře 428 m2 v k.ú. Horní Počernice z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, do vlastnictví hlavního města Prahy",153,Z-2753,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32069,41,pass,35,0,0,63,35
32071,2014-09-11,"k návrhu na bezúplatné nabytí pozemků parc. č. 1378/28 o výměře 356 m2, parc. č. 1378/40 o výměře 40 m2 a parc. č. 1378/41 o výměře 145 m2 vše v k.ú. Řepy z vlastnictví České republiky, právo hospodaření s majetkem státu Ministerstvo zemědělství, IČO: 00020478, se sídlem Těšnov 65/17, Nové Město, 117 05 do vlastnictví hl.m. Prahy",154,Z-1647,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32071,41,pass,35,0,0,63,35
32073,2014-09-11,"k návrhu na bezúplatné nabytí pozemků parc.č. 3964/12 ost. plocha,ost. komunikace o výměře 12 m2, parc.č. 4112/6 ost. plocha,ost. komunikace o výměře 189 m2 , parc.č. 4112/18 ost. plocha,ost. komunikace o výměře 12 m2, parc.č. 88/18 ost. plocha, zeleň o výměře 777 m2 v k.ú. Libeň z vlastnictví ČR - právo hospodaření s majetkem státu Bytový podnik v Praze 8, státní podnik v likvidaci, do vlastnictví hlavního města Prahy",155,Z-2747,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32073,41,fail,31,0,0,63,31
32075,2014-09-11,"k návrhu na bezúplatné nabytí pozemků parc.č. 3964/12 ost. plocha,ost. komunikace o výměře 12 m2, parc.č. 4112/6 ost. plocha,ost. komunikace o výměře 189 m2 , parc.č. 4112/18 ost. plocha,ost. komunikace o výměře 12 m2, parc.č. 88/18 ost. plocha, zeleň o výměře 777 m2 v k.ú. Libeň z vlastnictví ČR - právo hospodaření s majetkem státu Bytový podnik v Praze 8, státní podnik v likvidaci, do vlastnictví hlavního města Prahy",155,Z-2747,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18284&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=32075,41,pass,37,0,0,63,37
