id,start_date,motion:title,motion:legislative_session
60-542,2009-04-15,"DECRETO QUE REFORMA EL INCISO I) DE LA FRACCION III,  DEL ARTICULO 24 DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-446,2008-12-11,"DECRETO QUE REFORMA EL ARTICULO 2 DE LA LEY QUE ESTABLECE BASES PARA LA EJECUCION EN MEXICO,  POR EL PODER EJECUTIVO FEDERAL,  DEL CONVENIO CONSTITUTIVO DE LA ASOCIACION INTERNACIONAL DE FOMENTO (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-544,2009-04-15,DECRETO RELATIVO A LA REVISION DE LA CUENTA DE LA HACIENDA PUBLICA FEDERAL CORRESPONDIENTE AL EJERCICIO FISCAL 2003 (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-545,2009-04-16,DECRETO - OCHO DECRETOS QUE CONCEDEN PERMISO A 15 CIUDANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS Y A 8 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-546,2009-04-16,DECRETO QUE ADICIONA UNA FRACCION IX TER AL ARTICULO 24 DE LA LEY FEDERAL DE PROTECCION AL CONSUMIDOR (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-547,2009-04-16,DECRETO QUE ADICIONA UN ARTICULO 222 BIS A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-382,2008-10-15,"DECETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS RELATIVO AL REGIMEN FISCAL DE PEMEX (EN LO GENERAL Y EN LO PARTICULAR,  CON LAS MODIFICACIONES ACEPTADAS POR LA ASAMBLEA)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-383,2008-10-16,DECRETO QUE REFORMA DIVERSOS ARTICULOS DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-380,2008-10-15,LEY DE INGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-381,2008-10-15,"LEY DE INGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (EN LO PARTICULAR LOS ARTICULOS 1, 2 Y 5 RESERVADOS, EN SUS TÉRMINOS, SALVO LA MODIFICACIÓN AL ARTÍCULO 1 APROBADA POR LA ASAMBLEA )",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-386,2008-10-21,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DEL CÓDIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-387,2008-10-21,"DECRETO QUE REFORMAEL ARTICULO 1661 DEL CODIGO CIVIL FEDERAL,  EN MATERIA DE SUCESION TESTAMENTARIA Y LEGITIMA (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-384,2008-10-16,DECRETO QUE REFORMA EL ARTICULO 9 BIS DE LA LEY DE CIENCIA Y TECNOLOGIA (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-385,2008-10-21,"DECRETO QUE REFOMA LOS ARTÍCULOS 19 Y 27 DE LA LEY DE AMPARO, REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-388,2008-10-21,DECRETO QUE REFORMA EL ULTIMO PARRAFO DEL ARTICULO 5o DE LA LEY FEDERAL DE PROCEDIMIENTO CONTENCIOSO Y ADMINISTRATIVO (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-389,2008-10-21,"DECRETO QUE REFORMA EL ARTICULO 13,  FRACCION I,  INCISO A) DE LA LEY FEDERAL DE PROCEDIMIENTO CONTENCIOSO Y ADMINISTRATIVO (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-265,2008-03-04,"DECRETO QUE  REFORMA EL ARTICULO 29 DE LA LEY PARA LA PROTECCION DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-267,2008-03-04,"DECRETO CONCEDE PERMISO AL LIC. FELIPE CALDERON HINOJOSA, PRESIDENTE DE LOS E.U.M., PARA ACEPTAR Y USAR LA CONDECORACION DE LA ORDEN NACIONAL DR. JOSE MATIAS DELGADO, EN GRADO DE GRAN CRUZ PLACA DE ORO, QUE LE CONFIERE EL GOBIERNO DE LA REPUBLICA DE EL SA",Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-266,2008-03-04,DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 10 DE LA LEY GENERAL QUE ESTABLECE LAS BASES DE COORDINACION DEL SISTEMA NACIONAL DE SEGURIDAD PUBLICA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-261,2008-02-26,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS EN MATERIA DE JUSTICIA PENAL (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ADMITIDA),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-260,2008-02-21,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS EN MATERIA DE JUSTICIA PENAL (SI SE RETIRA DEL ORDEN DEL DÍA),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-263,2008-02-28,"DECRETO QUE CONCEDE PERMISO AL C. FELIPE CALDERON HINOJOSA,  PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS PARA AUSENTARSE DEL TERRITORIO NACIONAL LOS DIAS 4, 5, 6 Y 7 DE MARZO (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-262,2008-02-26,SIETE DECRETOS QUE CONCEDEN PERMISO A 50 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-144,2007-09-13,"DECRETO QUE REFORMA ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS. (EN LO PARTICULAR ART. 79 RESERVADO Y ADICION DE UN TRANSITORIO, EN SUS TÉRMINOS)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-351,2008-08-28,ELECCION DE INTEGRANTES DE LA MESA DIRECTIVA PARA EL TERCER AÑO DE EJERCICIO (SI SE APRUEBA),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-146,2007-09-13,"DECRETO POR EL QUE SE REFORMA ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LAS LEYES: FEDERAL DE PRESUPUESTO Y RESPONSABILIDAD HACENDARIA; ORGÁNICA DE LA ADMINISTRACIÓN PÚBLICA FEDERAL; DE COORDINACIÓN FISCAL; DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO; Y DE OBRAS PÚBLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS. (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ADMITIDAS)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-147,2007-09-13,"DECRETO POR EL QUE SE REFORMA ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL IMPUESTO SOBRE LA RENTA, DEL CÓDIGO FISCAL DE LA FEDERACIÓN, DE LA LEY DEL IMPUESTO ESPECIAL SOBRE PRODUCCIÓN Y SERVICIOS Y DE LA LEY DEL IMPUESTO AL VALOR AGREGADO Y SE ESTABLECE EL SUBSIDIO PARA EL EMPLEO. (EN LO GENERAL CON LAS MODIFICACIONES ADMITIDAS Y EN LO PARTICULAR LOS ARTICULOS NO IMPUGNADOS)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-269,2008-03-06,DECRETO QUE REFORMA EL ARTICULO 80 DE LA LEY AGRARIA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-268,2008-03-04,DECRETO CONCEDE PERMISO A 2 CIUDADANAS MEXICANAS  PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-142,2007-09-13,ACUERDO DE LA JUCOP PARA MODIFICAR EL ORDEN DEL DIA PARA INSERTAR EL ACUERDO RELATIVO A LA DISCUSIÓN DE LOS DICTAMENES REFERENTES A LA REFORMA FISCAL INSCRITOS EN EL ORDEN DEL DIA DEL 13-SEPT-07 (SI SE APRUEBA),Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-350,2008-06-20,"ACUERDO DE LA JUCOP RELATIVO A LA MINUTA CON PROYECTO DE DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN Y DE LA LEY GENERAL DEL SISTEMA DE MEDIOS DE IMPUGNACIÓN EN MATERIA ELECTORAL.(SI SE APRUEBA)",Primer Período de Sesiones Extraordinarias del Segundo Receso del Segundo Año
60-560,2009-04-21,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY DEL SEGURO SOCIAL (EN LO PARTICULAR LOS ARTICULOS 168,  191 Y 198 RESERVADOS,  EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-498,2009-03-12,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES  DE LA LEY DEL SEGURO SOCIAL (EN LO PARTICULAR LOS 237 D,  237 F PRIMER Y TERCER PARRAFO,  RESERVADOS EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-499,2009-03-19,DOS DECRETOS QUE CONCEDEN PERMISO A 4 CIUDADANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS Y A 10 CIUDADANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-496,2009-03-12,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES  DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-497,2009-03-12,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES  DE LA LEY DEL SEGURO SOCIAL (EN LO PARTICULAR LOS ARTICULOS 239 A,  RESERVADO CON LA MODIFICACION ADMITIDA)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-494,2009-03-12, DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DEL CODIGO DE COMERCIO Y DE LA LEY GENERAL DE SOCIEDADES MERCANTILES (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-495,2009-03-12,"DECRETO QUE ADICIONA LOS ARTICULOS 153 BIS,  153 BIS 1,  153 BIS 2,  153 BIS 3,  153 BIS 4 AL TITULO CUARTO,  CAPITULO VI,  DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE Y SE REFORMA EL PRIMER PARRAFO AL ART. 414 DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-492,2009-03-12,"DECRETO QUE REFORMA EL INCISO K) DEL ARTICULO 28 Y SE ADICIONA UN TERCER PARRAFO,  RECORRIENDOSE EL ACTUAL PARA PASAR A SER CUARTO,  AL ARTICULO 29 DE LA LEY DE ASISTENCIA SOCIAL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-493,2009-03-12,"DECRETO QUE REFORMA LOS ARTICULOS 61, 71,  79 Y 81 Y ADICIONA LOS ARTICULOS 81 BIS Y 89 BIS DE LA LEY DE AVIACION CIVIL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-490,2009-03-10,CINCO DECRETOS QUE CONCEDEN PERMISO A 16 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-491,2009-03-12,DECRETO QUE REFORMA LOS ARTICULOS 53 Y 55  FRACCION V Y SE DEROGA EL ULTIMO PARRAFO DEL ARTICULO 55 DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-453,2009-02-05,"POR EL QUE SE PROPONE QUE LA CÁMARA DE DIPUTADOS SE ADSCRIBA A LA DECLARACIÓN 13 CONMEMORACIÓN DEL XLII ANIVERSARIO DE LA FIRMA DEL TRATADO DE TLATELOLCO, APROBADA POR LA XXIV ASAMBLEA ORDINARIA DEL PARLAMENTO LATINOAMERICANO (SI SE ACEPTA LA MODIFICACION DEL DIP. CUAUHTEMOC SANDOVAL)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-447,2008-12-11,DECRETO POR EL QUE SE EXPIDE LA LEY GENERAL DEL SISTEMA NACIONAL DE SEGURIDAD PUBLICA (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-561,2009-04-23,"DECRETO QUE ADICIONA DOS PÁRRAFOS AL ARTÍCULO 34 DE LA LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA Y SE ADICIONAN LOS ARTÍCULOS 248 TER, 248 QUÁRTER Y 248 QUINTUS AL CÓDIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-405,2008-10-28,"DECRETO QUE REFORMA Y ADICIONA DIVERSOS ARTICULOS DE LA LEY REGLAMENTARIA DEL ARTICULO 27 CONSTITUCIONAL EN EL RAMO DEL PETROLEO (EN LO PARTICULAR EL ARTICULO 14 BIS RESERVADO,  EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-404,2008-10-28,DECRETO QUE REFORMA Y ADICIONA DIVERSOS ARTICULOS DE LA LEY REGLAMENTARIA DEL ARTICULO 27 CONSTITUCIONAL EN EL RAMO DEL PETROLEO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS CON LAS MODIFICACIONES ACEPTADAS),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-407,2008-10-28,"DECRETO QUE EXPIDE LA LEY DE PETROLEOS MEXICANOS,  SE ADICIONAN EL ART. 3o. DE LA LEY FEDERAL DE LAS ENTIDADES PARAESTATALES,  EL ART. 1o. DE LA LOPySRM Y UN PARRAFO TERCERO AL ART. 1o DE LA LEY DE ADQUISICIONES,  ARRENDAMIENTOS Y SERV. DEL SECTOR PUBLICO (EN LO PARTICULAR EL ARTÍCULO 60 RESERVADO POR EL DIP. TONATIUH BRAVO PADILLA (PRD), SI SE ACEPTA A DISCUSIÓN LA PROPUESTA DE MODIFICACIÓN)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-217,2007-11-20,DECRETO QUE REFORMA LA FRACCIÓN VI DEL ARTÍCULO 7 DE LA LEY GENERAL DE EDUCACIÓN. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-401,2008-10-28,"DECRETO QUE EXPIDE LA LEY PARA EL APROVECHAMIENTO DE ENERGIAS RENOVABLES Y EL FINANCIAMIENTO DE LA TRANSICION ENERGETICA (EN LO PARTICULAR ARTICULO 27 RESERVADO, EN SUS TÉRMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-400,2008-10-28,DECRETO QUE EXPIDE LA LEY PARA EL APROVECHAMIENTO DE ENERGIAS RENOVABLES Y EL FINANCIAMIENTO DE LA TRANSICION ENERGETICA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-403,2008-10-28,DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 33 DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL (EN LO PARTICULAR LA FRACCION II DEL ARTICULO 33 EN SUS TERMINOS),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-402,2008-10-28,DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 33 DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-359,2008-10-07, DECRETO QUE ADICIONA UNA FRACCION V AL ARTICULO 2o. DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-409,2008-10-28,"DECRETO QUE EXPIDE LA LEY DE PETROLEOS MEXICANOS,  SE ADICIONAN EL ART. 3o. DE LA LEY FEDERAL DE LAS ENTIDADES PARAESTATALES,  EL ART. 1o. DE LA LOPySRM Y UN PARRAFO TERCERO AL ART. 1o DE LA LEY DE ADQUISICIONES,  ARRENDAMIENTOS Y SERV. DEL SECTOR PUBLICO (EN LO PARTICULAR LOS ARTÍCULOS 8, 9, 34, 47, 48, 60, 61 Y 71 RESERVADOS, EN SUS TÉRMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-408,2008-10-28,"DECRETO QUE EXPIDE LA LEY DE PETROLEOS MEXICANOS,  SE ADICIONAN EL ART. 3o. DE LA LEY FEDERAL DE LAS ENTIDADES PARAESTATALES,  EL ART. 1o. DE LA LOPySRM Y UN PARRAFO TERCERO AL ART. 1o DE LA LEY DE ADQUISICIONES,  ARRENDAMIENTOS Y SERV. DEL SECTOR PUBLICO (EN LO PARTICULAR EL ARTÍCULO 60 RESERVADO POR LA DIP. MÓNICA FERNÁNDEZ BALBOA (PRD), SI SE ACEPTA A DISCUSIÓN LA PROPUESTA DE MODIFICACIÓN)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-227,2007-11-29,"DECRETO QUE REFORMA ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE INSTITUCIONES DE CRÉDITO, LA LEY GENERAL DE TÍTULOS Y OPERACIONES DE CRÉDITO Y LA LEY ORGÁNICA DEL BANCO NACIONAL DE OBRAS Y SERVICIOS PÚBLICOS. (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ADMITIDAS)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-319,2008-04-30,DECRETO QUE REFORMA EL PARRAFO QUINTO DE LA FRACCION I DEL ARTICULO 116 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-318,2008-04-30,DECRETO QUE REFORMA EL PÁRRAFO QUINTO DE LA FRACCIÓN I DEL ARTICULO 116 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (SI SE DISPENSA LA SEGUNDA LECTURA Y SE SOMETE A DISCUSION Y VOTACION DE INMEDIATO),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-311,2008-04-29, DECRETO QUE ADICIONA LA FRACCION XIV AL ARTICULO 7 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-310,2008-04-29, DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE POBLACION (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-313,2008-04-29,DECRETO QUE REFORMA LOS ARTICULOS 429 DEL CODIGO PENAL FEDERAL Y 223 BIS DE LA LEY DE LA PROPIEDAD INDUSTRIAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-312,2008-04-29,DECRETO QUE REFORMA LA FRACCION X AL ARTICULO 7 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-315,2008-04-29,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, EN MATERIA DE CUIDADOS PALIATIVOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-314,2008-04-29,DECRETO QUE REFORMA Y ADICIONA LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-317,2008-04-29,SI SE MODIFICA EL ORDEN DEL DIA Y SE SOMETE A DISCUSION EL DICTAMEN ENVIADO POR LA JUCOP,Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-316,2008-04-29,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, EN MATERIA DE CUIDADOS PALIATIVOS (EN LO PARTICULAR ARTICULO 166 BIS 15 RESERVADO)",Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-28,2006-12-18,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSCIONES EN MATERIA FISCAL (EN LO PARTICULAR LOS ARTICULOS SEXTO DE LA LEY DEL IMPUESTO AL ACTIVO Y LOS ARTICULOS 8o, 2o y 5o.-A  DE LA LEY DEL IEPS, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Primer Año
60-29,2006-12-18,"DECRETO QUE REFORMA LA LEY DEL IMPUESTO ESPECIAL SOBRE PRODUCCION Y SERVICIOS (EN LO GENERAL Y EN LO PARTICULAR, CON LA FE DE ERRATAS ADMITIDA)",Primer Período de Sesiones Ordinarias del Primer Año
60-22,2006-11-21,VOTACION PARA SABER SI SE ACEPTA RECESO.,Primer Período de Sesiones Ordinarias del Primer Año
60-23,2006-12-05,PROYECTO DE LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES. (EN LO GENERAL Y EN LO PARTICULAR CON LA FE DE ERRATAS ACEPTADA),Primer Período de Sesiones Ordinarias del Primer Año
60-20,2006-11-16,PUNTO DE ACUERDO SOBRE EL INCREMENTO DEL PRECIO DE LA LECHE QUE DISTRIBUYE LICONSA. (SI SE CONSIDERA DE URGENTE RESOLUCIÓN),Primer Período de Sesiones Ordinarias del Primer Año
60-21,2006-11-16,PUNTO DE ACUERDO  POR EL QUE SE EXHORTA A LA SHCP Y AL CONSEJO DE LICONSA PARA QUE SUSPENDAN EL INCREMENTO ESTABLECIDO A LA LECHE DEL PROGRAMA LICONSA. (SI SE CONSIDERA DE URGENTE RESOLUCIÓN),Primer Período de Sesiones Ordinarias del Primer Año
60-26,2006-12-18,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSCIONES DE LA LEY FEDERAL DE DERECHOS (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Primer Año
60-27,2006-12-18,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSCIONES EN MATERIA FISCAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS, CON LA FE DE ERRATAS ADMITIDA)",Primer Período de Sesiones Ordinarias del Primer Año
60-24,2006-12-07,"SEIS DECRETOS QUE CONCEDEN PERMISO A 1 CC. PARA ACEPTAR CARGO DE CÓNSUL, A 3 CC. PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS Y A 6 CC. PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Primer Año
60-25,2006-12-12,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE COMERCIO EXTERIOR (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Primer Año
60-466,2009-02-19, DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL PARA LA PREVENCIÓN Y GESTIÓN INTEGRAL DE LOS RESIDUOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-443,2008-12-11," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY MONETARIA DE LOS ESTADOS UNIDOS MEXICANOS Y SEÑALA LAS CARACTERISTICAS DE LAS MONEDAS DE CINCO,  DIEZ,  VEINTE Y CINCUENTA CENTAVOS Y DE UNO,  DOS,  CINCO Y DIEZ PESOS,  PUBLICADO EN EL DOF EL 22 DE JUNIO DE 1992 (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-539,2009-04-15,DECRETO QUE EXPIDE LA LEY GENERAL DE TURISMO Y SE REFORMA LA FRACCION VI Y DEROGA LA VII DEL ARTICULO 42 DE LA LEY ORGÁNICA DE LA ADMINISTRACIÓN PÚBLICA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
